time,close,contrast,sellprice,buyprice,volume,cum_vol,cum_vol_price,open,high,low,contrast_sig,contrast_vol,contrast_vol_price,tr_cost,mkt_cap,mkt_type,KO,change_ratio,contrast_vol_ratio,vol_cycle,tr_str
12:56:50,2822000,-16000,2823000,2822000,-10,78971,223247,2846000,2846000,2808000,5,-91433,-2.59152E+11,9343,3643160,2,0,-0.56,-46.34,0.06,74.66
12:56:51,2822000,-16000,2823000,2822000,-10,78981,223275,2846000,2846000,2808000,5,-91423,-2.59124E+11,9343,3643160,2,0,-0.56,-46.35,0.06,74.64
12:56:52,2822000,-16000,2823000,2822000,-1,78982,223278,2846000,2846000,2808000,5,-91422,-2.59121E+11,9343,3643160,2,0,-0.56,-46.35,0.06,74.64
12:56:55,2822000,-16000,2822000,2821000,-2,78984,223284,2846000,2846000,2808000,5,-91420,-2.59115E+11,9343,3643160,2,0,-0.56,-46.35,0.06,74.63
12:56:55,2821000,-17000,2822000,2821000,-1,78985,223286,2846000,2846000,2808000,5,-91419,-2.59113E+11,9339,3641869,2,0,-0.6,-46.35,0.06,74.63
12:56:55,2821000,-17000,2822000,2821000,-1,78986,223289,2846000,2846000,2808000,5,-91418,-2.5911E+11,9339,3641869,2,0,-0.6,-46.35,0.06,74.63
12:57:02,2821000,-17000,2822000,2821000,-1,78987,223292,2846000,2846000,2808000,5,-91417,-2.59107E+11,9339,3641869,2,0,-0.6,-46.35,0.06,74.63
12:57:12,2822000,-16000,2822000,2821000,1,78988,223295,2846000,2846000,2808000,5,-91416,-2.59104E+11,9343,3643160,2,0,-0.56,-46.35,0.06,74.63
12:57:13,2821000,-17000,2822000,2821000,-1,78989,223298,2846000,2846000,2808000,5,-91415,-2.59101E+11,9339,3641869,2,0,-0.6,-46.35,0.06,74.63
12:57:14,2821000,-17000,2822000,2821000,-1,78990,223301,2846000,2846000,2808000,5,-91414,-2.59098E+11,9339,3641869,2,0,-0.6,-46.35,0.06,74.62
12:57:14,2821000,-17000,2822000,2821000,-4,78994,223312,2846000,2846000,2808000,5,-91410,-2.59087E+11,9339,3641869,2,0,-0.6,-46.36,0.06,74.62
12:57:14,2821000,-17000,2822000,2821000,-1,78995,223315,2846000,2846000,2808000,5,-91409,-2.59084E+11,9339,3641869,2,0,-0.6,-46.36,0.06,74.61
12:57:17,2821000,-17000,2822000,2821000,-2,78997,223320,2846000,2846000,2808000,5,-91407,-2.59079E+11,9339,3641869,2,0,-0.6,-46.36,0.06,74.61
12:57:21,2821000,-17000,2822000,2821000,-2,78999,223326,2846000,2846000,2808000,5,-91405,-2.59073E+11,9339,3641869,2,0,-0.6,-46.36,0.06,74.61
12:57:22,2821000,-17000,2822000,2821000,-1,79000,223329,2846000,2846000,2808000,5,-91404,-2.5907E+11,9339,3641869,2,0,-0.6,-46.36,0.06,74.61
12:57:22,2821000,-17000,2822000,2821000,-1,79001,223332,2846000,2846000,2808000,5,-91403,-2.59067E+11,9339,3641869,2,0,-0.6,-46.36,0.06,74.6
12:57:22,2821000,-17000,2822000,2821000,-2,79003,223337,2846000,2846000,2808000,5,-91401,-2.59062E+11,9339,3641869,2,0,-0.6,-46.36,0.06,74.6
12:57:24,2821000,-17000,2822000,2821000,-3,79006,223346,2846000,2846000,2808000,5,-91398,-2.59053E+11,9339,3641869,2,0,-0.6,-46.36,0.06,74.59
12:57:25,2821000,-17000,2822000,2821000,-30,79036,223430,2846000,2846000,2808000,5,-91368,-2.58969E+11,9339,3641869,2,0,-0.6,-46.38,0.06,74.54
12:57:25,2821000,-17000,2821000,2820000,-5,79041,223444,2846000,2846000,2808000,5,-91363,-2.58955E+11,9339,3641869,2,0,-0.6,-46.38,0.06,74.53
12:57:25,2820000,-18000,2821000,2820000,-4,79045,223456,2846000,2846000,2808000,5,-91359,-2.58943E+11,9336,3640578,2,0,-0.63,-46.39,0.06,74.52
12:57:29,2820000,-18000,2821000,2820000,-1,79046,223459,2846000,2846000,2808000,5,-91358,-2.5894E+11,9336,3640578,2,0,-0.63,-46.39,0.06,74.52
12:57:33,2820000,-18000,2820000,2819000,-5,79051,223473,2846000,2846000,2808000,5,-91353,-2.58926E+11,9336,3640578,2,0,-0.63,-46.39,0.06,74.51
12:57:34,2819000,-19000,2820000,2819000,-1,79052,223475,2846000,2846000,2808000,5,-91352,-2.58924E+11,9333,3639287,2,0,-0.67,-46.39,0.06,74.51
12:57:34,2820000,-18000,2820000,2819000,30,79082,223560,2846000,2846000,2808000,5,-91322,-2.58839E+11,9336,3640578,2,0,-0.63,-46.41,0.06,74.58
12:57:36,2819000,-19000,2820000,2819000,-1,79083,223563,2846000,2846000,2808000,5,-91321,-2.58836E+11,9333,3639287,2,0,-0.67,-46.41,0.06,74.58
12:57:39,2819000,-19000,2820000,2819000,-1,79084,223566,2846000,2846000,2808000,5,-91320,-2.58833E+11,9333,3639287,2,0,-0.67,-46.41,0.06,74.58
12:57:41,2819000,-19000,2820000,2819000,-4,79088,223577,2846000,2846000,2808000,5,-91316,-2.58822E+11,9333,3639287,2,0,-0.67,-46.41,0.06,74.57
12:57:41,2820000,-18000,2820000,2819000,1,79089,223580,2846000,2846000,2808000,5,-91315,-2.58819E+11,9336,3640578,2,0,-0.63,-46.41,0.06,74.57
12:57:43,2820000,-18000,2820000,2819000,1,79090,223583,2846000,2846000,2808000,5,-91314,-2.58816E+11,9336,3640578,2,0,-0.63,-46.41,0.06,74.58
12:57:43,2819000,-19000,2820000,2819000,-50,79140,223724,2846000,2846000,2808000,5,-91264,-2.58675E+11,9333,3639287,2,0,-0.67,-46.44,0.06,74.48
12:57:46,2819000,-19000,2820000,2819000,-1,79141,223726,2846000,2846000,2808000,5,-91263,-2.58673E+11,9333,3639287,2,0,-0.67,-46.44,0.06,74.48
12:57:52,2819000,-19000,2820000,2819000,-1,79142,223729,2846000,2846000,2808000,5,-91262,-2.5867E+11,9333,3639287,2,0,-0.67,-46.44,0.06,74.48
12:57:52,2819000,-19000,2820000,2819000,-3,79145,223738,2846000,2846000,2808000,5,-91259,-2.58661E+11,9333,3639287,2,0,-0.67,-46.45,0.06,74.47
12:57:55,2819000,-19000,2820000,2819000,-7,79152,223757,2846000,2846000,2808000,5,-91252,-2.58642E+11,9333,3639287,2,0,-0.67,-46.45,0.06,74.46
12:58:01,2819000,-19000,2820000,2819000,-1,79153,223760,2846000,2846000,2808000,5,-91251,-2.58639E+11,9333,3639287,2,0,-0.67,-46.45,0.06,74.46
12:58:02,2820000,-18000,2820000,2819000,1,79154,223763,2846000,2846000,2808000,5,-91250,-2.58636E+11,9336,3640578,2,0,-0.63,-46.45,0.06,74.46
12:58:02,2819000,-19000,2820000,2819000,-1,79155,223766,2846000,2846000,2808000,5,-91249,-2.58633E+11,9333,3639287,2,0,-0.67,-46.45,0.06,74.46
12:58:08,2820000,-18000,2820000,2819000,11,79166,223797,2846000,2846000,2808000,5,-91238,-2.58602E+11,9336,3640578,2,0,-0.63,-46.46,0.06,74.49
12:58:10,2820000,-18000,2820000,2819000,20,79186,223853,2846000,2846000,2808000,5,-91218,-2.58546E+11,9336,3640578,2,0,-0.63,-46.47,0.06,74.54
12:58:12,2820000,-18000,2820000,2819000,20,79206,223910,2846000,2846000,2808000,5,-91198,-2.58489E+11,9336,3640578,2,0,-0.63,-46.48,0.06,74.59
12:58:12,2820000,-18000,2821000,2820000,26,79232,223983,2846000,2846000,2808000,5,-91172,-2.58416E+11,9336,3640578,2,0,-0.63,-46.5,0.06,74.65
12:58:12,2820000,-18000,2821000,2820000,-6,79238,224000,2846000,2846000,2808000,5,-91166,-2.58399E+11,9336,3640578,2,0,-0.63,-46.5,0.06,74.64
12:58:12,2820000,-18000,2821000,2820000,-1,79239,224003,2846000,2846000,2808000,5,-91165,-2.58396E+11,9336,3640578,2,0,-0.63,-46.5,0.06,74.64
12:58:13,2821000,-17000,2821000,2820000,2,79241,224008,2846000,2846000,2808000,5,-91163,-2.58391E+11,9339,3641869,2,0,-0.6,-46.5,0.06,74.65
12:58:20,2820000,-18000,2821000,2820000,-1,79242,224011,2846000,2846000,2808000,5,-91162,-2.58388E+11,9336,3640578,2,0,-0.63,-46.5,0.06,74.64
12:58:20,2820000,-18000,2821000,2820000,-1,79243,224014,2846000,2846000,2808000,5,-91161,-2.58385E+11,9336,3640578,2,0,-0.63,-46.5,0.06,74.64
12:58:23,2820000,-18000,2821000,2820000,-2,79245,224020,2846000,2846000,2808000,5,-91159,-2.58379E+11,9336,3640578,2,0,-0.63,-46.5,0.06,74.64
12:58:23,2821000,-17000,2821000,2820000,10,79255,224048,2846000,2846000,2808000,5,-91149,-2.58351E+11,9339,3641869,2,0,-0.6,-46.51,0.06,74.66
12:58:24,2821000,-17000,2821000,2820000,10,79265,224076,2846000,2846000,2808000,5,-91139,-2.58323E+11,9339,3641869,2,0,-0.6,-46.52,0.06,74.69
12:58:25,2820000,-18000,2821000,2820000,-1,79266,224079,2846000,2846000,2808000,5,-91138,-2.5832E+11,9336,3640578,2,0,-0.63,-46.52,0.06,74.69
12:58:26,2821000,-17000,2821000,2820000,1,79267,224082,2846000,2846000,2808000,5,-91137,-2.58317E+11,9339,3641869,2,0,-0.6,-46.52,0.06,74.69
12:58:28,2821000,-17000,2821000,2820000,10,79277,224110,2846000,2846000,2808000,5,-91127,-2.58289E+11,9339,3641869,2,0,-0.6,-46.52,0.06,74.71
12:58:28,2820000,-18000,2821000,2820000,-1,79278,224113,2846000,2846000,2808000,5,-91126,-2.58286E+11,9336,3640578,2,0,-0.63,-46.52,0.06,74.71
12:58:28,2821000,-17000,2821000,2820000,10,79288,224141,2846000,2846000,2808000,5,-91116,-2.58258E+11,9339,3641869,2,0,-0.6,-46.53,0.06,74.74
12:58:30,2821000,-17000,2821000,2820000,10,79298,224169,2846000,2846000,2808000,5,-91106,-2.5823E+11,9339,3641869,2,0,-0.6,-46.54,0.06,74.76
12:58:30,2821000,-17000,2822000,2821000,4,79302,224180,2846000,2846000,2808000,5,-91102,-2.58219E+11,9339,3641869,2,0,-0.6,-46.54,0.06,74.77
12:58:34,2822000,-16000,2823000,2822000,157,79459,224624,2846000,2846000,2808000,5,-90945,-2.57775E+11,9343,3643160,2,0,-0.56,-46.63,0.06,75.17
12:58:35,2822000,-16000,2823000,2822000,-5,79464,224638,2846000,2846000,2808000,5,-90940,-2.57761E+11,9343,3643160,2,0,-0.56,-46.63,0.06,75.16
12:58:35,2822000,-16000,2823000,2822000,-2,79466,224643,2846000,2846000,2808000,5,-90938,-2.57756E+11,9343,3643160,2,0,-0.56,-46.63,0.06,75.16
12:58:35,2822000,-16000,2823000,2822000,-21,79487,224703,2846000,2846000,2808000,5,-90917,-2.57696E+11,9343,3643160,2,0,-0.56,-46.65,0.06,75.12
12:58:35,2822000,-16000,2823000,2822000,-2,79489,224708,2846000,2846000,2808000,5,-90915,-2.57691E+11,9343,3643160,2,0,-0.56,-46.65,0.06,75.11
12:58:36,2822000,-16000,2823000,2822000,-1,79490,224711,2846000,2846000,2808000,5,-90914,-2.57688E+11,9343,3643160,2,0,-0.56,-46.65,0.06,75.11
12:58:40,2822000,-16000,2822000,2821000,-1,79491,224714,2846000,2846000,2808000,5,-90913,-2.57685E+11,9343,3643160,2,0,-0.56,-46.65,0.06,75.11
12:58:42,2822000,-16000,2822000,2821000,1,79492,224717,2846000,2846000,2808000,5,-90912,-2.57682E+11,9343,3643160,2,0,-0.56,-46.65,0.06,75.11
12:58:50,2821000,-17000,2822000,2821000,-1,79493,224719,2846000,2846000,2808000,5,-90911,-2.5768E+11,9339,3641869,2,0,-0.6,-46.65,0.06,75.11
12:58:53,2821000,-17000,2822000,2821000,-1,79494,224722,2846000,2846000,2808000,5,-90910,-2.57677E+11,9339,3641869,2,0,-0.6,-46.65,0.06,75.11
12:58:56,2821000,-17000,2822000,2821000,-5,79499,224736,2846000,2846000,2808000,5,-90905,-2.57663E+11,9339,3641869,2,0,-0.6,-46.65,0.06,75.1
12:58:58,2821000,-17000,2822000,2821000,-1,79500,224739,2846000,2846000,2808000,5,-90904,-2.5766E+11,9339,3641869,2,0,-0.6,-46.65,0.06,75.1
12:58:58,2821000,-17000,2822000,2821000,-1,79501,224742,2846000,2846000,2808000,5,-90903,-2.57657E+11,9339,3641869,2,0,-0.6,-46.65,0.06,75.09
12:58:58,2821000,-17000,2822000,2821000,-20,79521,224798,2846000,2846000,2808000,5,-90883,-2.57601E+11,9339,3641869,2,0,-0.6,-46.67,0.06,75.06
12:58:59,2821000,-17000,2822000,2821000,-2,79523,224804,2846000,2846000,2808000,5,-90881,-2.57595E+11,9339,3641869,2,0,-0.6,-46.67,0.06,75.05
12:59:00,2821000,-17000,2822000,2821000,-1,79524,224807,2846000,2846000,2808000,5,-90880,-2.57592E+11,9339,3641869,2,0,-0.6,-46.67,0.06,75.05
12:59:09,2821000,-17000,2822000,2821000,-1,79525,224810,2846000,2846000,2808000,5,-90879,-2.57589E+11,9339,3641869,2,0,-0.6,-46.67,0.06,75.05
